,temp
7888,22.8
7889,18.0
7890,17.5
7891,21.4
7892,22.8
7893,16.8
7894,19.4
7895,22.7
7896,21.6
7897,16.4
7898,16.4
7899,18.6
7900,21.3
7901,24.3
7902,22.6
7903,22.3
7904,16.2
7905,15.3
7906,15.8
7907,16.2
7908,16.2
7909,16.2
7910,17.1
7911,17.7
7912,14.8
7913,15.9
7914,16.4
7915,15.3
7916,17.6
7917,14.4
7918,14.8
7919,12.9
7920,14.2
7921,9.7
7922,11.8
7923,11.2
7924,11.8
7925,13.4
7926,9.8
7927,8.8
7928,7.9
7929,7.7
7930,8.9
7931,12.0
7932,13.3
7933,15.5
7934,15.1
7935,15.8
7936,15.8
7937,11.9
7938,10.0
7939,11.6
7940,11.0
7941,11.0
7942,11.2
7943,13.4
7944,14.8
7945,14.9
7946,11.2
7947,6.8
7948,6.4
7949,10.4
7950,13.9
7951,10.8
7952,13.2
7953,14.1
7954,15.6
7955,10.8
7956,5.2
7957,3.9
7958,3.1
7959,4.2
7960,10.3
7961,15.1
7962,12.7
7963,9.1
7964,13.5
7965,12.0
7966,11.0
7967,10.3
7968,6.5
7969,4.5
7970,5.3
7971,5.5
7972,3.8
7973,3.8
7974,7.7
7975,10.5
7976,10.1
7977,11.3
7978,10.6
7979,10.2
7980,6.9
7981,4.7
7982,4.9
7983,3.9
7984,0.1
7985,-1.1
7986,1.3
7987,4.8
7988,5.8
7989,8.0
7990,3.3
7991,2.7
7992,-0.7
7993,-2.8
7994,-2.2
7995,1.7
7996,-0.6
7997,-2.3
7998,-1.1
7999,4.4
8000,5.6
8001,2.9
8002,4.4
8003,3.6
8004,2.8
8005,2.8
8006,3.1
8007,3.0
8008,6.5
8009,7.5
8010,5.5
8011,1.5
8012,-1.9
8013,5.5
8014,7.7
8015,6.0
8016,5.2
8017,6.5
8018,4.4
8019,7.9
8020,7.3
8021,0.4
8022,1.7
8023,6.7
8024,9.8
8025,6.9
8026,4.0
8027,4.1
8028,6.4
8029,2.7
8030,2.7
8031,2.2
8032,-0.2
8033,0.7
8034,1.5
8035,1.0
8036,-0.2
8037,0.5
8038,1.7
8039,0.3
8040,0.1
8041,-0.3
8042,0.2
8043,-0.5
8044,-2.8
8045,-4.1
8046,-4.4
8047,-5.7
8048,-8.6
8049,-9.4
8050,-13.1
8051,-12.8
8052,-12.6
8053,-7.3
8054,-0.4
8055,-1.4
8056,0.1
8057,-0.8
8058,-0.6
8059,-2.1
8060,-0.6
8061,-3.3
8062,-5.0
8063,-7.3
8064,-10.5
8065,-7.7
8066,-7.5
8067,-4.5
8068,-2.5
8069,-3.0
8070,-3.1
8071,-1.7
8072,3.7
8073,4.9
8074,2.8
8075,1.8
8076,2.5
8077,4.0
8078,3.2
8079,1.7
8080,3.7
8081,2.4
8082,0.4
8083,1.7
8084,1.4
8085,4.0
8086,3.5
8087,3.7
8088,2.5
8089,2.5
8090,3.5
8091,2.8
8092,2.4
8093,2.9
8094,2.9
8095,2.9
8096,2.3
8097,1.2
8098,5.3
8099,4.9
8100,5.6
8101,7.0
8102,5.6
8103,3.7
8104,1.9
8105,-1.4
8106,-2.6
8107,0.9
8108,5.3
8109,7.8
8110,9.2
8111,11.0
8112,9.9
8113,10.3
8114,11.2
8115,8.0
8116,7.5
8117,8.0
8118,5.2
8119,4.2
8120,7.4
8121,6.0
8122,3.1
8123,2.9
8124,5.9
8125,9.9
8126,5.9
8127,5.7
8128,9.8
8129,9.2
8130,10.6
8131,7.9
8132,8.7
8133,10.2
8134,8.3
8135,9.9
8136,8.9
8137,6.4
8138,9.3
8139,10.7
8140,8.7
8141,7.0
8142,7.6
8143,6.6
8144,6.3
8145,7.7
8146,10.0
8147,10.7
8148,9.5
8149,5.3
8150,2.2
8151,4.6
8152,6.5
8153,5.4
8154,9.0
8155,15.3
8156,15.3
8157,16.1
8158,16.4
8159,11.4
8160,12.7
8161,14.6
8162,14.8
8163,14.0
8164,14.9
8165,14.2
8166,8.0
8167,7.8
8168,6.9
8169,7.0
8170,7.8
8171,7.6
8172,10.1
8173,12.2
8174,11.3
8175,9.4
8176,12.3
8177,15.1
8178,18.0
8179,17.0
8180,14.2
8181,14.0
8182,12.1
8183,10.8
8184,12.5
8185,13.1
8186,12.7
8187,10.1
8188,12.4
8189,15.9
8190,19.4
8191,21.9
8192,23.5
8193,16.7
8194,14.5
8195,14.9
8196,14.9
8197,15.8
8198,14.3
8199,12.5
8200,14.7
8201,16.3
8202,15.0
8203,14.7
8204,17.2
8205,17.3
8206,13.3
8207,15.4
8208,15.7
8209,12.8
8210,12.0
8211,15.4
8212,17.8
8213,19.6
8214,22.2
8215,16.9
8216,18.2
8217,11.9
8218,15.2
8219,13.8
8220,16.0
8221,20.2
8222,21.7
8223,19.6
8224,17.9
8225,23.5
8226,17.5
8227,14.4
8228,16.5
8229,16.1
8230,16.5
8231,19.5
8232,23.3
8233,25.1
8234,26.4
8235,25.6
8236,25.2
8237,24.6
8238,23.0
8239,21.9
8240,22.1
8241,20.4
8242,17.7
8243,15.6
8244,18.5
8245,17.4
8246,16.2
8247,17.0
8248,17.5
8249,18.7
8250,15.5
8251,15.5
8252,16.6
8253,18.7
8254,20.6
8255,21.7
8256,22.0
8257,21.0
8258,18.6
8259,16.1
8260,20.8
8261,22.8
8262,19.6
8263,15.0
8264,15.5
8265,13.3
8266,12.7
8267,13.6
8268,14.6
8269,13.7
8270,14.6
8271,14.2
8272,14.6
8273,14.3
8274,15.6
8275,14.7
8276,14.9
8277,14.4
8278,13.8
8279,12.3
8280,13.2
8281,15.1
8282,15.8
8283,14.1
8284,15.8
8285,18.4
8286,16.7
8287,16.9
8288,18.8
8289,11.3
8290,10.3
8291,10.9
8292,11.6
8293,9.8
8294,9.7
8295,9.4
8296,9.2
8297,10.5
8298,11.1
8299,10.9
8300,10.0
8301,9.2
8302,8.9
8303,9.6
8304,9.7
8305,9.8
8306,7.2
8307,7.2
8308,8.1
8309,6.7
8310,6.7
8311,7.2
8312,6.1
8313,7.4
8314,10.5
8315,9.7
8316,9.2
8317,7.5
8318,9.2
8319,9.1
8320,7.6
8321,6.8
8322,6.7
8323,7.9
8324,7.0
8325,5.1
8326,6.7
8327,3.1
8328,4.8
8329,2.5
8330,2.2
8331,6.4
8332,7.9
8333,8.1
8334,6.2
8335,7.6
8336,7.5
8337,10.1
8338,6.6
8339,6.1
8340,5.7
8341,7.9
8342,7.9
8343,8.0
8344,9.7
8345,10.2
8346,10.9
8347,10.0
8348,8.1
8349,9.8
8350,6.4
8351,3.5
8352,5.6
8353,3.7
8354,1.8
8355,2.2
8356,1.2
8357,1.3
8358,-1.9
8359,1.6
8360,6.1
8361,5.2
8362,3.6
8363,1.9
8364,-0.7
8365,-0.4
8366,1.9
8367,2.8
8368,3.7
8369,3.5
8370,4.5
8371,5.0
8372,4.2
8373,4.7
8374,4.4
8375,7.5
8376,7.1
8377,4.7
8378,3.6
8379,4.1
8380,2.8
8381,0.8
8382,2.4
8383,6.5
8384,4.8
8385,-1.9
8386,-2.5
8387,-1.5
8388,2.3
8389,-1.4
8390,-3.4
8391,-5.5
8392,-5.7
8393,-4.0
8394,-4.3
8395,-6.2
8396,-1.7
8397,0.3
8398,-2.6
8399,-6.0
8400,-4.7
8401,-3.8
8402,-5.4
8403,-4.9
8404,-0.3
8405,-0.2
8406,0.8
8407,0.3
8408,0.7
8409,1.1
8410,0.1
8411,2.2
8412,1.2
8413,-1.5
8414,-2.2
8415,-0.8
8416,-1.0
8417,-0.5
8418,-1.3
8419,-1.9
8420,-3.2
8421,0.5
8422,0.4
8423,1.9
8424,0.2
8425,-2.4
8426,-1.4
8427,1.6
8428,1.8
8429,2.2
8430,4.6
8431,2.5
8432,2.3
8433,1.4
8434,1.9
8435,2.6
8436,2.7
8437,3.6
8438,7.3
8439,6.1
8440,5.9
8441,2.8
8442,1.6
8443,2.5
8444,3.2
8445,1.7
8446,0.2
8447,-0.1
8448,0.4
8449,0.7
8450,1.6
8451,3.6
8452,7.2
8453,4.3
8454,1.3
8455,-0.9
8456,-0.7
8457,-1.7
8458,-2.6
8459,0.8
8460,2.9
8461,3.2
8462,3.4
8463,6.1
8464,6.8
8465,5.2
8466,2.0
8467,1.4
8468,2.0
8469,0.7
8470,1.4
8471,0.8
8472,2.8
8473,2.7
8474,2.8
8475,1.4
8476,3.5
8477,5.7
8478,4.5
8479,5.3
8480,6.3
8481,7.3
8482,9.2
8483,11.3
8484,12.4
8485,9.8
8486,9.9
8487,8.8
8488,6.4
8489,6.8
8490,7.3
8491,4.9
8492,5.0
8493,4.1
8494,3.8
8495,6.0
8496,6.8
8497,4.4
8498,4.1
8499,4.5
8500,4.4
8501,3.1
8502,1.9
8503,2.8
8504,4.7
8505,4.7
8506,7.1
8507,6.0
8508,4.9
8509,3.3
8510,4.8
8511,5.5
8512,4.9
8513,7.4
8514,7.4
8515,5.2
8516,7.0
8517,10.2
8518,11.3
8519,12.1
8520,11.2
8521,17.0
8522,8.1
8523,10.0
8524,12.7
8525,18.2
8526,12.8
8527,11.8
8528,10.3
8529,9.2
8530,10.2
8531,10.1
8532,8.8
8533,13.1
8534,10.8
8535,8.0
8536,8.1
8537,9.5
8538,11.7
8539,14.8
8540,16.7
8541,17.6
8542,16.2
8543,15.3
8544,12.6
8545,11.8
8546,12.0
8547,12.8
8548,14.7
8549,17.9
8550,17.7
8551,17.6
8552,19.4
8553,16.9
8554,14.5
8555,17.2
8556,14.6
8557,12.6
8558,13.7
8559,16.6
8560,17.3
8561,14.1
8562,14.1
8563,17.5
8564,20.8
8565,14.3
8566,11.8
8567,14.2
8568,15.7
8569,17.3
8570,15.8
8571,15.7
8572,16.0
8573,16.3
8574,17.1
8575,20.1
8576,20.9
8577,23.0
8578,25.3
8579,22.9
8580,17.5
8581,19.2
8582,21.2
8583,22.8
8584,25.0
8585,24.8
8586,23.7
8587,24.0
8588,22.9
8589,19.0
8590,16.5
8591,17.6
8592,18.8
8593,17.0
8594,16.2
8595,18.1
8596,20.9
8597,20.1
8598,18.8
8599,15.9
8600,16.7
8601,18.9
8602,17.7
8603,17.9
8604,14.1
8605,11.6
8606,14.1
8607,14.8
8608,14.8
8609,18.7
8610,19.2
8611,18.7
8612,18.7
8613,19.6
8614,21.8
8615,20.7
8616,19.1
8617,18.4
8618,24.2
8619,18.7
8620,13.5
8621,15.3
8622,20.0
8623,19.7
8624,18.9
8625,17.5
8626,16.7
8627,19.3
8628,20.3
8629,22.0
8630,21.0
8631,20.4
8632,18.9
8633,15.4
8634,12.7
8635,14.7
8636,17.1
8637,15.2
8638,16.9
8639,16.9
8640,17.8
8641,17.9
8642,16.7
8643,14.9
8644,15.7
8645,16.3
8646,16.4
8647,19.2
8648,22.7
8649,22.8
8650,19.5
8651,17.2
8652,19.2
8653,13.8
8654,11.3
8655,11.5
8656,11.6
8657,12.8
8658,15.7
8659,16.4
8660,15.9
8661,12.4
8662,15.2
8663,14.3
8664,13.7
8665,12.2
8666,11.6
8667,10.9
8668,8.8
8669,9.3
8670,8.7
8671,11.1
8672,12.5
8673,10.0
8674,10.9
8675,10.0
8676,13.0
8677,12.3
8678,13.9
8679,13.8
8680,12.1
8681,12.2
8682,13.0
8683,9.5
8684,5.2
8685,3.6
8686,1.9
8687,4.4
8688,8.4
8689,8.3
8690,6.9
8691,4.6
8692,5.1
8693,4.1
8694,6.5
8695,4.5
8696,4.9
8697,2.1
8698,4.3
8699,8.7
8700,7.0
8701,5.2
8702,6.4
8703,7.8
8704,3.4
8705,0.9
8706,0.2
8707,0.9
8708,3.2
8709,9.3
8710,5.7
8711,5.7
8712,7.3
8713,10.2
8714,8.4
8715,7.5
8716,5.9
8717,6.8
8718,3.0
8719,1.8
8720,4.2
8721,2.7
8722,1.4
8723,3.4
8724,4.7
8725,1.5
8726,2.5
8727,4.6
8728,8.1
8729,3.1
8730,0.6
8731,-0.7
8732,-2.9
8733,-2.6
8734,-6.5
8735,-8.0
8736,-6.6
8737,-4.0
8738,2.8
8739,1.9
8740,3.3
8741,2.6
8742,1.5
8743,-3.2
8744,-6.7
8745,-3.1
8746,1.8
8747,2.0
8748,0.9
8749,-0.1
8750,0.2
8751,2.6
8752,1.0
8753,-1.9
8754,-2.9
8755,-3.4
8756,1.9
8757,4.1
8758,0.7
8759,-0.8
8760,0.8
8761,3.0
8762,4.8
8763,5.0
8764,2.4
8765,1.0
8766,-1.7
8767,-1.6
8768,0.8
8769,0.7
8770,0.2
8771,-1.2
8772,0.3
8773,1.5
8774,1.2
8775,-0.1
8776,1.7
8777,4.3
8778,4.3
8779,4.9
8780,7.9
8781,6.1
8782,5.2
8783,5.4
8784,8.1
8785,6.7
8786,3.8
8787,0.7
8788,0.7
8789,5.2
8790,5.3
8791,3.6
8792,2.5
8793,3.7
8794,5.1
8795,2.6
8796,3.4
8797,4.3
8798,3.6
8799,2.3
8800,0.4
8801,-1.7
8802,1.6
8803,0.7
8804,1.9
8805,5.5
8806,8.2
8807,9.9
8808,9.9
8809,6.3
8810,3.4
8811,3.9
8812,4.7
8813,5.2
8814,4.4
8815,2.8
8816,0.1
8817,0.6
8818,4.0
8819,4.4
8820,2.3
8821,2.0
8822,0.5
8823,-0.1
8824,0.1
8825,1.3
8826,2.8
8827,3.6
8828,2.7
8829,6.0
8830,1.6
8831,2.9
8832,1.2
8833,1.7
8834,1.1
8835,2.2
8836,4.0
8837,3.9
8838,4.8
8839,2.9
8840,3.6
8841,7.6
8842,7.6
8843,8.3
8844,10.7
8845,8.7
8846,7.4
8847,8.2
8848,7.5
8849,7.7
8850,9.0
8851,10.3
8852,10.0
8853,9.9
8854,11.9
8855,8.7
8856,11.0
8857,11.0
8858,12.1
8859,11.0
8860,9.4
8861,10.2
8862,10.7
8863,9.4
8864,12.2
8865,13.4
8866,15.6
8867,6.2
8868,4.8
8869,5.5
8870,4.4
8871,5.4
8872,5.4
8873,5.7
8874,9.0
8875,6.2
8876,8.1
8877,9.3
8878,7.2
8879,7.1
8880,5.6
8881,4.6
8882,4.5
8883,9.2
8884,12.3
8885,13.5
8886,10.5
8887,11.5
8888,12.0
8889,10.4
8890,7.0
8891,4.8
8892,6.1
8893,9.6
8894,11.0
8895,11.5
8896,12.2
8897,13.3
8898,15.5
8899,11.8
8900,13.2
8901,11.1
8902,13.6
8903,15.6
8904,18.3
8905,16.5
8906,12.7
8907,12.0
8908,9.1
8909,11.9
8910,12.2
8911,11.9
8912,12.7
8913,15.5
8914,12.1
8915,10.7
8916,10.7
8917,12.0
8918,14.9
8919,14.4
8920,11.9
8921,14.0
8922,14.6
8923,11.0
8924,11.1
8925,9.9
8926,11.1
8927,11.4
8928,11.7
8929,15.7
8930,18.3
8931,17.6
8932,17.9
8933,19.4
8934,16.2
8935,15.2
8936,14.9
8937,14.5
8938,14.4
8939,15.5
8940,15.8
8941,18.4
8942,19.2
8943,16.5
8944,14.5
8945,16.4
8946,16.1
8947,15.3
8948,16.1
8949,15.8
8950,14.2
8951,13.9
8952,15.8
8953,12.7
8954,14.6
8955,14.7
8956,15.6
8957,15.7
8958,15.9
8959,17.3
8960,18.2
8961,16.9
8962,19.2
8963,18.2
8964,15.3
8965,14.6
8966,13.2
8967,15.6
8968,18.0
8969,18.2
8970,16.5
8971,12.5
8972,14.4
8973,16.4
8974,17.5
8975,18.6
8976,16.8
8977,17.2
8978,20.1
8979,18.6
8980,18.7
8981,20.4
8982,18.0
8983,14.7
8984,15.1
8985,17.9
8986,17.4
8987,14.7
8988,13.7
8989,15.6
8990,17.4
8991,22.6
8992,25.7
8993,26.7
8994,24.0
8995,17.6
8996,15.8
8997,13.6
8998,14.5
8999,17.0
9000,16.0
9001,17.9
9002,19.3
9003,19.5
9004,16.1
9005,16.0
9006,16.9
9007,20.2
9008,20.1
9009,17.5
9010,18.5
9011,15.9
9012,14.4
9013,17.4
9014,17.4
9015,15.3
9016,16.2
9017,16.3
9018,14.2
9019,14.1
9020,15.2
9021,18.3
9022,17.1
9023,16.6
9024,16.5
9025,17.9
9026,15.0
9027,10.7
9028,11.4
9029,11.4
9030,12.0
9031,11.1
9032,12.8
9033,10.4
9034,8.3
9035,10.2
9036,15.4
9037,8.3
9038,8.7
9039,8.1
9040,7.7
9041,6.7
9042,6.7
9043,8.8
9044,8.8
9045,8.3
9046,7.2
9047,7.1
9048,8.2
9049,7.9
9050,5.6
9051,4.7
9052,5.5
9053,7.6
9054,7.2
9055,5.9
9056,6.2
9057,7.1
9058,5.1
9059,5.6
9060,6.8
9061,6.1
9062,6.5
9063,7.1
9064,5.0
9065,5.8
9066,5.1
9067,4.3
9068,3.7
9069,3.2
9070,4.1
9071,5.3
9072,5.1
9073,3.4
9074,2.8
9075,1.6
9076,3.0
9077,5.2
9078,4.7
9079,7.0
9080,5.8
9081,6.9
9082,5.8
9083,5.8
9084,10.0
9085,9.5
9086,8.5
9087,6.2
9088,7.1
9089,3.4
9090,3.2
9091,4.5
9092,4.3
9093,5.4
9094,5.9
9095,4.7
9096,4.7
9097,3.2
9098,3.6
9099,3.2
9100,3.2
9101,9.4
9102,8.0
9103,7.1
9104,3.3
9105,3.5
9106,7.8
9107,8.5
9108,9.0
9109,4.4
9110,3.4
9111,1.3
9112,-0.8
9113,-2.1
9114,1.7
9115,2.7
9116,3.7
9117,4.1
9118,3.8
9119,6.4
9120,7.6
9121,4.2
9122,6.0
9123,2.7
9124,5.8
9125,9.0
9126,7.6
9127,8.2
9128,8.5
9129,4.1
9130,3.5
9131,6.4
9132,6.1
9133,4.2
9134,5.1
9135,6.5
9136,8.6
9137,4.4
9138,0.9
9139,0.2
9140,6.0
9141,6.0
9142,7.3
9143,6.0
9144,4.7
9145,5.6
9146,3.6
9147,4.7
9148,6.4
9149,6.3
9150,1.7
9151,2.3
9152,4.3
9153,5.2
9154,5.6
9155,4.9
9156,4.3
9157,1.4
9158,4.2
9159,2.9
9160,3.7
9161,6.5
9162,6.2
9163,5.5
9164,3.1
9165,-0.1
9166,-1.8
9167,-2.8
9168,-1.5
9169,-1.4
9170,-2.9
9171,0.1
9172,2.1
9173,3.0
9174,6.5
9175,2.2
9176,-2.5
9177,-3.0
9178,-1.9
9179,3.1
9180,1.4
9181,-0.7
9182,-2.5
9183,0.8
9184,1.8
9185,2.6
9186,3.4
9187,0.7
9188,2.0
9189,1.3
9190,4.3
9191,5.5
9192,8.4
9193,7.7
9194,7.6
9195,7.0
9196,7.4
9197,7.1
9198,6.1
9199,9.5
9200,5.9
9201,4.6
9202,3.6
9203,4.9
9204,3.4
9205,2.5
9206,0.5
9207,0.4
9208,4.9
9209,6.3
9210,1.8
9211,1.5
9212,2.7
9213,3.1
9214,0.7
9215,-0.1
9216,1.7
9217,3.0
9218,2.1
9219,2.6
9220,2.8
9221,3.6
9222,3.0
9223,2.7
9224,5.1
9225,2.2
9226,2.1
9227,4.2
9228,5.6
9229,3.9
9230,4.1
9231,3.5
9232,4.7
9233,5.3
9234,5.9
9235,11.0
9236,7.9
9237,5.1
9238,6.5
9239,7.8
9240,8.1
9241,9.6
9242,11.9
9243,13.0
9244,10.0
9245,8.3
9246,8.0
9247,8.7
9248,10.2
9249,16.0
9250,13.8
9251,11.0
9252,12.1
9253,8.4
9254,8.5
9255,9.8
9256,13.6
9257,18.4
9258,18.4
9259,13.8
9260,14.7
9261,14.6
9262,10.2
9263,10.3
9264,14.8
9265,13.4
9266,16.2
9267,16.9
9268,19.6
9269,16.2
9270,12.5
9271,10.8
9272,8.7
9273,8.7
9274,9.7
9275,13.3
9276,13.2
9277,15.5
9278,14.7
9279,13.8
9280,9.9
9281,8.9
9282,8.5
9283,9.8
9284,10.8
9285,9.1
9286,10.2
9287,13.7
9288,15.6
9289,16.2
9290,17.5
9291,15.7
9292,17.0
9293,19.7
9294,19.3
9295,15.3
9296,15.7
9297,15.9
9298,16.1
9299,17.0
9300,17.3
9301,20.8
9302,19.7
9303,22.7
9304,23.1
9305,22.5
9306,18.1
9307,17.7
9308,15.5
9309,15.1
9310,13.6
9311,13.8
9312,15.6
9313,20.5
9314,21.1
9315,21.6
9316,20.5
9317,19.6
9318,22.0
9319,24.0
9320,23.3
9321,22.3
9322,21.6
9323,20.0
9324,19.4
9325,23.4
9326,22.6
9327,19.4
9328,18.8
9329,19.0
9330,17.7
9331,15.5
9332,16.3
9333,18.7
9334,21.5
9335,19.0
9336,14.8
9337,15.2
9338,16.1
9339,17.8
9340,20.8
9341,21.4
9342,21.9
9343,21.0
9344,18.4
9345,20.7
9346,22.1
9347,23.3
9348,23.5
9349,24.6
9350,25.2
9351,25.5
9352,26.1
9353,25.2
9354,25.6
9355,19.1
9356,16.9
9357,19.4
9358,20.4
9359,17.4
9360,17.2
9361,17.6
9362,16.9
9363,22.1
9364,20.9
9365,15.8
9366,15.7
9367,14.3
9368,18.0
9369,16.5
9370,18.7
9371,19.9
9372,20.0
9373,19.8
9374,21.2
9375,22.4
9376,21.5
9377,18.5
9378,17.4
9379,16.7
9380,15.1
9381,13.1
9382,15.7
9383,17.9
9384,18.2
9385,15.6
9386,12.0
9387,13.6
9388,14.9
9389,15.5
9390,21.1
9391,21.7
9392,16.5
9393,15.6
9394,15.8
9395,13.6
9396,16.1
9397,15.4
9398,17.6
9399,15.8
9400,13.2
9401,17.7
9402,13.0
9403,17.5
9404,16.3
9405,15.1
9406,14.2
9407,12.4
9408,12.2
9409,13.2
9410,9.9
9411,9.6
9412,6.9
9413,4.1
9414,4.2
9415,3.2
9416,4.0
9417,5.7
9418,6.4
9419,9.3
9420,8.8
9421,9.6
9422,9.5
9423,7.8
9424,7.7
9425,9.4
9426,9.2
9427,9.1
9428,6.0
9429,4.6
9430,2.3
9431,2.3
9432,1.9
9433,2.0
9434,5.2
9435,6.8
9436,5.9
9437,4.7
9438,4.7
9439,6.1
9440,6.0
9441,5.9
9442,6.1
9443,4.4
9444,3.2
9445,2.9
9446,1.8
9447,3.1
9448,1.1
9449,1.8
9450,1.5
9451,3.7
9452,3.3
9453,4.5
9454,5.3
9455,1.1
9456,-1.8
9457,-5.5
9458,-5.9
9459,-7.0
9460,-2.5
9461,0.3
9462,3.0
9463,5.4
9464,1.5
9465,1.2
9466,3.9
9467,6.2
9468,5.0
9469,5.5
9470,6.0
9471,2.1
9472,3.9
9473,3.8
9474,5.1
9475,2.1
9476,0.9
9477,1.1
9478,-1.9
9479,-4.2
9480,-3.2
9481,-1.6
9482,-4.7
9483,-4.7
9484,-0.5
9485,3.2
9486,5.3
9487,4.9
9488,4.3
9489,2.1
9490,2.9
9491,6.8
9492,3.6
9493,3.6
9494,2.2
9495,3.1
9496,4.2
9497,0.5
9498,4.0
9499,-0.2
9500,0.3
9501,0.6
9502,-0.5
9503,6.7
9504,6.5
9505,3.8
9506,6.1
9507,8.4
9508,3.9
9509,1.9
9510,1.6
9511,-3.0
9512,1.4
9513,1.9
9514,4.1
9515,5.0
9516,3.8
9517,2.4
9518,4.7
9519,-2.0
9520,-5.6
9521,-6.7
9522,-9.1
9523,-9.3
9524,-6.6
9525,-8.1
9526,-8.7
9527,-8.3
9528,-5.7
9529,-6.1
9530,-5.7
9531,-3.1
9532,-4.0
9533,-3.9
9534,-3.8
9535,-1.8
9536,1.9
9537,2.6
9538,0.6
9539,0.6
9540,-4.4
9541,-4.2
9542,0.3
9543,-1.1
9544,0.3
9545,1.3
9546,1.5
9547,1.3
9548,0.3
9549,-1.1
9550,0.3
9551,6.3
9552,6.5
9553,7.5
9554,8.8
9555,6.2
9556,6.3
9557,4.0
9558,1.1
9559,-0.8
9560,-2.9
9561,-2.0
9562,-3.0
9563,-2.7
9564,-3.3
9565,-3.7
9566,-1.9
9567,-2.1
9568,0.1
9569,1.8
9570,1.9
9571,0.6
9572,-1.1
9573,-1.1
9574,0.6
9575,-1.3
9576,-3.0
9577,-1.9
9578,-1.8
9579,-0.5
9580,1.4
9581,7.0
9582,6.1
9583,9.0
9584,8.8
9585,6.3
9586,8.1
9587,9.9
9588,13.4
9589,9.0
9590,7.5
9591,8.8
9592,7.8
9593,5.1
9594,3.9
9595,3.5
9596,5.8
9597,8.6
9598,8.3
9599,10.6
9600,10.7
9601,10.4
9602,10.9
9603,12.3
9604,13.6
9605,12.8
9606,9.9
9607,7.2
9608,2.8
9609,3.8
9610,4.0
9611,7.4
9612,7.9
9613,3.9
9614,2.2
9615,3.5
9616,7.0
9617,8.2
9618,12.3
9619,11.2
9620,10.5
9621,11.2
9622,15.7
9623,15.2
9624,17.1
9625,19.7
9626,20.6
9627,17.7
9628,14.6
9629,13.2
9630,9.1
9631,12.2
9632,14.3
9633,15.7
9634,18.0
9635,19.1
9636,13.6
9637,11.0
9638,10.3
9639,12.1
9640,11.2
9641,11.8
9642,13.1
9643,11.1
9644,10.3
9645,9.8
9646,10.7
9647,10.8
9648,11.3
9649,12.9
9650,12.9
9651,12.1
9652,14.5
9653,17.2
9654,19.0
9655,19.2
9656,16.6
9657,16.6
9658,16.6
9659,16.5
9660,18.3
9661,18.0
9662,14.2
9663,12.0
9664,16.5
9665,17.6
9666,17.4
9667,15.2
9668,15.9
9669,17.4
9670,19.3
9671,21.9
9672,24.0
9673,25.0
9674,26.6
9675,26.0
9676,22.9
9677,22.6
9678,22.6
9679,21.7
9680,22.9
9681,25.3
9682,21.2
9683,18.3
9684,20.2
9685,18.5
9686,16.2
9687,18.0
9688,21.3
9689,23.1
9690,22.4
9691,19.2
9692,22.7
9693,25.3
9694,27.6
9695,24.6
9696,24.2
9697,23.1
9698,18.3
9699,16.1
9700,17.1
9701,16.9
9702,17.8
9703,19.9
9704,19.8
9705,17.0
9706,16.0
9707,16.6
9708,15.9
9709,13.2
9710,12.9
9711,15.0
9712,13.9
9713,14.7
9714,14.1
9715,16.5
9716,16.7
9717,18.7
9718,19.4
9719,19.5
9720,18.1
9721,18.4
9722,18.7
9723,17.3
9724,18.4
9725,15.3
9726,16.1
9727,16.6
9728,18.5
9729,16.5
9730,14.5
9731,16.2
9732,19.3
9733,21.4
9734,19.0
9735,16.0
9736,18.0
9737,21.7
9738,21.6
9739,19.5
9740,15.9
9741,12.4
9742,12.0
9743,11.7
9744,11.6
9745,13.5
9746,14.7
9747,15.4
9748,14.7
9749,12.3
9750,12.9
9751,15.9
9752,18.7
9753,13.8
9754,13.5
9755,12.5
9756,11.7
9757,10.6
9758,12.4
9759,11.3
9760,11.5
9761,14.0
9762,12.7
9763,13.7
9764,12.3
9765,12.2
9766,16.0
9767,17.3
9768,15.7
9769,12.5
9770,9.7
9771,10.3
9772,11.5
9773,13.4
9774,11.4
9775,10.0
9776,16.8
9777,13.5
9778,13.4
9779,16.6
9780,14.5
9781,14.7
9782,12.7
9783,13.2
9784,10.9
9785,7.9
9786,2.5
9787,5.2
9788,7.8
9789,7.8
9790,6.4
9791,8.1
9792,9.6
9793,6.8
9794,3.1
9795,4.3
9796,3.8
9797,3.8
9798,5.4
9799,3.4
9800,5.2
9801,3.2
9802,5.8
9803,6.2
9804,6.2
9805,4.2
9806,5.4
9807,10.1
9808,8.1
9809,6.5
9810,6.2
9811,6.2
9812,6.4
9813,6.6
9814,6.8
9815,6.3
9816,4.4
9817,4.0
9818,3.9
9819,3.0
9820,0.8
9821,0.3
9822,2.1
9823,0.6
9824,0.9
9825,1.6
9826,6.3
9827,5.7
9828,6.1
9829,7.6
9830,7.4
9831,6.1
9832,0.8
9833,1.4
9834,0.4
9835,-0.7
9836,0.0
9837,3.7
9838,3.6
9839,4.6
9840,1.8
9841,0.7
9842,0.3
9843,0.0
9844,-1.4
9845,-2.1
9846,-2.0
9847,-3.2
9848,-1.5
9849,0.7
9850,0.9
9851,0.6
9852,1.3
9853,-1.2
9854,-0.6
9855,-2.8
9856,-3.9
9857,-1.3
9858,-2.0
9859,-7.7
9860,-11.7
